time,x,y,z
4.74,85.23970000002873,24.87100000000079,17.409700000009785
4.75,85.59860400002891,24.97572000000072,17.483004000009817
4.76,85.9582620000291,25.08066000000065,17.556462000009848
4.7700000000000005,86.31867400002928,25.185820000000575,17.630074000009877
4.78,86.67984000002946,25.2912000000005,17.703840000009905
4.79,87.04176000002964,25.396800000000425,17.77776000000993
4.8,87.40443400002982,25.50262000000035,17.851834000009955
4.8100000000000005,87.76786200003001,25.60866000000027,17.926062000009978
4.82,88.13204400003019,25.71492000000019,18.00044400001
4.83,88.49698000003038,25.82140000000011,18.07498000001002
4.84,88.86267000003056,25.92810000000003,18.149670000010037
4.8500000000000005,89.22911400003075,26.035019999999946,18.224514000010053
4.86,89.59631200003093,26.142159999999862,18.29951200001007
4.87,89.96426400003112,26.249519999999777,18.374664000010082
4.88,90.33297000003131,26.35709999999969,18.449970000010094
4.89,90.7024300000315,26.464899999999602,18.525430000010104
4.9,91.07264400003169,26.572919999999513,18.601044000010113
4.91,91.44361200003188,26.681159999999423,18.67681200001012
4.92,91.81533400003207,26.78961999999933,18.752734000010125
4.93,92.18781000003226,26.89829999999924,18.82881000001013
4.94,92.56104000003245,27.007199999999145,18.905040000010132
4.95,92.93502400003264,27.11631999999905,18.981424000010133
4.96,93.30976200003283,27.225659999998953,19.057962000010132
4.97,93.68525400003303,27.335219999998856,19.13465400001013
4.98,94.06150000003322,27.444999999998757,19.211500000010126
4.99,94.43850000003341,27.554999999998657,19.28850000001012
5,94.81625400003361,27.665219999998556,19.365654000010114
5.01,95.1947620000338,27.775659999998453,19.442962000010105
5.0200000000000005,95.574024000034,27.88631999999835,19.520424000010095
5.03,95.9540400000342,27.997199999998244,19.598040000010084
5.04,96.3348100000344,28.108299999998138,19.67581000001007
5.05,96.71633400003459,28.21961999999803,19.753734000010056
5.0600000000000005,97.09861200003479,28.331159999997922,19.83181200001004
5.07,97.48164400003499,28.442919999997812,19.91004400001002
5.08,97.86543000003519,28.5548999999977,19.988430000010002
5.09,98.24997000003539,28.66709999999759,20.06697000000998
5.1000000000000005,98.63526400003559,28.779519999997476,20.14566400000996
5.11,99.02131200003579,28.89215999999736,20.224512000009934
5.12,99.408114000036,29.005019999997245,20.30351400000991
5.13,99.7956700000362,29.118099999997128,20.38267000000988
5.14,100.1839800000364,29.23139999999701,20.461980000009852
5.15,100.5730440000366,29.34491999999689,20.54144400000982
5.16,100.96286200003681,29.45865999999677,20.62106200000979
5.17,101.35343400003701,29.572619999996647,20.700834000009756
5.18,101.74476000003722,29.686799999996524,20.78076000000972
5.19,102.13684000003742,29.8011999999964,20.860840000009684
5.2,102.52967400003763,29.915819999996273,20.941074000009646
5.21,102.92326200003784,30.030659999996146,21.021462000009606
5.22,103.31760400003805,30.145719999996018,21.102004000009565
5.23,103.71270000003825,30.26099999999589,21.182700000009522
5.24,104.10855000003846,30.376499999995758,21.263550000009477
5.25,104.50515400003867,30.492219999995626,21.34455400000943
5.26,104.90251200003888,30.608159999995493,21.425712000009383
5.2700000000000005,105.3006240000391,30.72431999999536,21.507024000009334
5.28,105.6994900000393,30.840699999995223,21.588490000009283
5.29,106.09911000003952,30.957299999995087,21.67011000000923
5.3,106.49948400003973,31.07411999999495,21.751884000009177
5.3100000000000005,106.90061200003994,31.19115999999481,21.83381200000912
5.32,107.30249400004016,31.30841999999467,21.915894000009065
5.33,107.70513000004037,31.425899999994527,21.998130000009006
5.34,108.10852000004058,31.543599999994385,22.080520000008946
5.3500000000000005,108.5126640000408,31.66151999999424,22.163064000008884
5.36,108.91756200004102,31.779659999994095,22.24576200000882
5.37,109.32321400004123,31.89801999999395,22.328614000008756
5.38,109.72962000004145,32.0165999999938,22.41162000000869
5.39,110.13678000004167,32.13539999999365,22.49478000000862
5.4,110.54469400004189,32.2544199999935,22.57809400000855
5.41,110.9533620000421,32.37365999999335,22.66156200000848
5.42,111.36278400004232,32.4931199999932,22.745184000008408
5.43,111.77296000004254,32.612799999993044,22.828960000008333
5.44,112.18389000004277,32.73269999999289,22.912890000008257
5.45,112.59557400004299,32.85281999999273,22.99697400000818
5.46,113.00801200004321,32.973159999992575,23.0812120000081
5.47,113.42120400004343,33.093719999992416,23.16560400000802
5.48,113.83515000004365,33.214499999992256,23.250150000007938
5.49,114.24985000004388,33.335499999992095,23.334850000007854
5.5,114.6653040000441,33.45671999999193,23.41970400000777
5.51,115.08151200004433,33.57815999999177,23.504712000007682
5.5200000000000005,115.49847400004455,33.699819999991604,23.589874000007594
5.53,115.91619000004478,33.82169999999144,23.675190000007504
5.54,116.334660000045,33.94379999999127,23.760660000007412
5.55,116.75388400004523,34.0661199999911,23.84628400000732
5.5600000000000005,117.17386200004546,34.18865999999093,23.932062000007225
5.57,117.59459400004569,34.31141999999076,24.01799400000713
5.58,118.01608000004592,34.43439999999059,24.10408000000703
5.59,118.43832000004615,34.557599999990416,24.19032000000693
5.6000000000000005,118.86131400004638,34.68101999999024,24.27671400000683
5.61,119.28506200004661,34.804659999990065,24.363262000006728
5.62,119.70956400004684,34.92851999998989,24.449964000006624
5.63,120.13482000004707,35.05259999998971,24.536820000006518
5.64,120.5608300000473,35.17689999998953,24.62383000000641
5.65,120.98759400004754,35.30141999998935,24.710994000006302
5.66,121.41511200004777,35.42615999998917,24.79831200000619
5.67,121.843384000048,35.551119999988984,24.88578400000608
5.68,122.27241000004824,35.6762999999888,24.973410000005966
5.69,122.70219000004847,35.801699999988614,25.06119000000585
5.7,123.13272400004871,35.92731999998843,25.149124000005735
5.71,123.56401200004895,36.05315999998824,25.237212000005616
5.72,123.99605400004918,36.17921999998805,25.325454000005497
5.73,124.42885000004942,36.30549999998786,25.413850000005375
5.74,124.86240000004966,36.43199999998767,25.502400000005252
5.75,125.2967040000499,36.558719999987474,25.591104000005128
5.76,125.73176200005014,36.68565999998728,25.679962000005002
5.7700000000000005,126.16757400005038,36.812819999987084,25.768974000004874
5.78,126.60414000005062,36.94019999998689,25.858140000004745
5.79,127.04146000005086,37.06779999998669,25.947460000004614
5.8,127.4795340000511,37.19561999998649,26.036934000004482
5.8100000000000005,127.91836200005135,37.32365999998629,26.12656200000435
5.82,128.3579440000516,37.45191999998609,26.216344000004213
5.83,128.79828000005185,37.580399999985886,26.306280000004076
5.84,129.2393700000521,37.70909999998568,26.396370000003937
5.8500000000000005,129.68121400005236,37.83801999998548,26.486614000003797
5.86,130.12381200005262,37.96715999998527,26.577012000003656
5.87,130.56716400005288,38.09651999998506,26.667564000003512
5.88,131.01127000005314,38.226099999984854,26.758270000003368
5.89,131.4561300000534,38.35589999998464,26.84913000000322
5.9,131.90174400005367,38.48591999998443,26.940144000003073
5.91,132.34811200005393,38.61615999998422,27.031312000002924
5.92,132.7952340000542,38.746619999984006,27.122634000002773
5.93,133.24311000005446,38.87729999998379,27.21411000000262
5.94,133.69174000005472,39.008199999983574,27.305740000002466
5.95,134.141124000055,39.13931999998336,27.39752400000231
5.96,134.59126200005525,39.27065999998314,27.489462000002153
5.97,135.04215400005552,39.40221999998292,27.581554000001994
5.98,135.49380000005578,39.5339999999827,27.673800000001833
5.99,135.94620000005605,39.665999999982475,27.76620000000167
6,136.39935400005632,39.79821999998225,27.858754000001507
6.01,136.8532620000566,39.930659999982026,27.951462000001342
6.0200000000000005,137.30792400005686,40.0633199999818,28.044324000001176
6.03,137.76334000005713,40.19619999998157,28.137340000001007
6.04,138.2195100000574,40.329299999981345,28.230510000000837
6.05,138.67643400005767,40.462619999981115,28.323834000000666
6.0600000000000005,139.13411200005794,40.596159999980884,28.417312000000493
6.07,139.5925440000582,40.72991999998065,28.51094400000032
6.08,140.05173000005848,40.86389999998042,28.604730000000142
6.09,140.51167000005876,40.998099999980184,28.698669999999964
6.1000000000000005,140.97236400005903,41.13251999997995,28.792763999999785
6.11,141.4338120000593,41.26715999997971,28.887011999999604
6.12,141.89601400005958,41.40201999997947,28.981413999999422
6.13,142.35897000005986,41.53709999997923,29.075969999999238
6.140000000000001,142.82268000006013,41.67239999997899,29.170679999999052
6.15,143.2871440000604,41.80791999997875,29.265543999998865
6.16,143.75236200006069,41.94365999997851,29.360561999998676
6.17,144.21833400006096,42.07961999997826,29.455733999998486
6.18,144.68506000006124,42.21579999997802,29.551059999998294
6.19,145.15254000006152,42.35219999997777,29.6465399999981
6.2,145.6207740000618,42.48881999997752,29.742173999997906
6.21,146.08976200006208,42.62565999997727,29.83796199999771
6.22,146.55950400006236,42.76271999997702,29.93390399999751
6.23,147.03000000006264,42.89999999997677,30.02999999999731
6.24,147.50125000006292,43.03749999997652,30.12624999999711
6.25,147.9732540000632,43.175219999976264,30.222653999996908
6.26,148.4460120000635,43.31315999997601,30.319211999996703
6.2700000000000005,148.91952400006377,43.45131999997575,30.415923999996497
6.28,149.39379000006406,43.589699999975494,30.51278999999629
6.29,149.86881000006434,43.728299999975235,30.60980999999608
6.3,150.34458400006463,43.867119999974975,30.70698399999587
6.3100000000000005,150.82111200006491,44.00615999997471,30.804311999995658
6.32,151.2983940000652,44.14541999997445,30.901793999995444
6.33,151.7764300000655,44.284899999974186,30.99942999999523
6.34,152.25522000006578,44.42459999997392,31.097219999995012
6.3500000000000005,152.73476400006606,44.564519999973655,31.195163999994794
6.36,153.21506200006635,44.70465999997339,31.293261999994574
6.37,153.69611400006664,44.84501999997312,31.391513999994352
6.38,154.17792000006693,44.98559999997285,31.48991999999413
6.390000000000001,154.66048000006722,45.12639999997258,31.588479999993904
6.4,155.14379400006752,45.267419999972304,31.687193999993678
6.41,155.6278620000678,45.40865999997203,31.78606199999345
6.42,156.1126840000681,45.550119999971756,31.88508399999322
6.43,156.5982600000684,45.69179999997148,31.98425999999299
6.44,157.0845900000687,45.8336999999712,32.08358999999276
6.45,157.57167400006898,45.97581999997092,32.18307399999254
6.46,158.05951200006928,46.11815999997064,32.282711999992316
6.47,158.54810400006957,46.26071999997036,32.382503999992096
6.48,159.03745000006987,46.40349999997008,32.48244999999188
6.49,159.52755000007016,46.5464999999698,32.58254999999166
6.5,160.01840400007046,46.68971999996951,32.68280399999145
6.51,160.51001200007076,46.833159999969226,32.78321199999124
6.5200000000000005,161.00237400007106,46.97681999996894,32.88377399999103
6.53,161.49549000007136,47.12069999996865,32.98448999999082
6.54,161.98936000007166,47.26479999996836,33.085359999990615
6.55,162.48398400007196,47.40911999996807,33.18638399999041
6.5600000000000005,162.97936200007226,47.55365999996778,33.28756199999021
6.57,163.47549400007256,47.698419999967484,33.38889399999001
6.58,163.97238000007286,47.84339999996719,33.49037999998981
6.59,164.47002000007316,47.988599999966894,33.59201999998962
6.6000000000000005,164.96841400007347,48.1340199999666,33.69381399998942
6.61,165.46756200007377,48.2796599999663,33.79576199998923
6.62,165.96746400007407,48.425519999966,33.89786399998904
6.63,166.46812000007438,48.5715999999657,34.000119999988854
6.640000000000001,166.96953000007468,48.7178999999654,34.10252999998867
6.65,167.471694000075,48.864419999965094,34.205093999988485
6.66,167.9746120000753,49.01115999996479,34.3078119999883
6.67,168.4782840000756,49.158119999964484,34.41068399998812
6.68,168.9827100000759,49.30529999996418,34.513709999987945
6.69,169.48789000007622,49.45269999996387,34.61688999998777
6.7,169.99382400007653,49.60031999996356,34.720223999987596
6.71,170.50051200007684,49.74815999996325,34.823711999987424
6.72,171.00795400007715,49.89621999996294,34.927353999987254
6.73,171.51615000007746,50.044499999962625,35.031149999987086
6.74,172.02510000007777,50.19299999996231,35.13509999998692
6.75,172.53480400007808,50.341719999961995,35.239203999986756
6.76,173.0452620000784,50.49065999996168,35.343461999986594
6.7700000000000005,173.5564740000787,50.63981999996136,35.447873999986435
6.78,174.06844000007902,50.78919999996104,35.55243999998628
6.79,174.58116000007934,50.93879999996072,35.65715999998612
6.8,175.09463400007965,51.0886199999604,35.76203399998597
6.8100000000000005,175.60886200007997,51.23865999996008,35.867061999985815
6.82,176.12384400008028,51.388919999959754,35.972243999985665
6.83,176.6395800000806,51.53939999995943,36.07757999998552
6.84,177.15607000008092,51.6900999999591,36.18306999998537
6.8500000000000005,177.67331400008123,51.841019999958775,36.28871399998523
6.86,178.19131200008155,51.992159999958446,36.394511999985085
6.87,178.71006400008187,52.143519999958116,36.500463999984945
6.88,179.2295700000822,52.295099999957785,36.606569999984806
6.890000000000001,179.7498300000825,52.44689999995745,36.71282999998467
6.9,180.27084400008283,52.59891999995712,36.819243999984536
6.91,180.79261200008315,52.75115999995678,36.925811999984404
6.92,181.31513400008348,52.90361999995645,37.032533999984274
6.93,181.8384100000838,53.05629999995611,37.139409999984146
6.94,182.36244000008412,53.20919999995577,37.24643999998402
6.95,182.88722400008444,53.36231999995543,37.353623999983895
6.96,183.41276200008477,53.51565999995509,37.46096199998377
6.97,183.9390540000851,53.66921999995475,37.56845399998365
6.98,184.46610000008542,53.822999999954405,37.676099999983535
6.99,184.99390000008574,53.97699999995406,37.78389999998342
7,185.52245400008607,54.131219999953714,37.891853999983304
7.01,186.0517620000864,54.28565999995337,37.99996199998319
7.0200000000000005,186.58182400008673,54.44031999995302,38.10822399998308
7.03,187.11264000008705,54.59519999995267,38.216639999982974
7.04,187.64421000008738,54.75029999995232,38.32520999998287
7.05,188.1765340000877,54.905619999951966,38.43393399998276
7.0600000000000005,188.70961200008804,55.06115999995161,38.54281199998266
7.07,189.24344400008837,55.21691999995126,38.65184399998256
7.08,189.7780300000887,55.3728999999509,38.76102999998246
7.09,190.31337000008904,55.529099999950546,38.870369999982366
7.1000000000000005,190.84946400008937,55.68551999995019,38.97986399998227
7.11,191.3863120000897,55.84215999994983,39.08951199998218
7.12,191.92391400009004,55.99901999994947,39.19931399998209
7.13,192.46227000009037,56.156099999949106,39.309269999982
7.140000000000001,193.0013800000907,56.31339999994874,39.41937999998191
7.15,193.54124400009104,56.47091999994838,39.52964399998183
7.16,194.08186200009138,56.62865999994801,39.64006199998175
7.17,194.6232340000917,56.786619999947646,39.750633999981666
7.18,195.16536000009205,56.94479999994728,39.86135999998159
7.19,195.7082400000924,57.10319999994691,39.97223999998151
7.2,196.25187400009273,57.26181999994654,40.08327399998144
7.21,196.79626200009307,57.42065999994617,40.194461999981364
7.22,197.3414040000934,57.579719999945794,40.30580399998129
7.23,197.88730000009375,57.73899999994542,40.417299999981225
7.24,198.4339500000941,57.898499999945045,40.52894999998116
7.25,198.98135400009443,58.05821999994467,40.640753999981094
7.26,199.52951200009477,58.21815999994429,40.75271199998103
7.2700000000000005,200.0784240000951,58.37831999994391,40.86482399998097
7.28,200.62809000009545,58.53869999994353,40.97708999998091
7.29,201.1785100000958,58.69929999994315,41.089509999980855
7.3,201.72968400009614,58.86011999994277,41.2020839999808
7.3100000000000005,202.2816120000965,59.021159999942384,41.31481199998075
7.32,202.83429400009683,59.182419999942,41.4276939999807
7.33,203.38773000009718,59.34389999994161,41.54072999998065
7.34,203.94192000009753,59.505599999941225,41.6539199999806
7.3500000000000005,204.49686400009787,59.667519999940836,41.76726399998056
7.36,205.05256200009822,59.829659999940446,41.880761999980514
7.37,205.60901400009857,59.992019999940055,41.99441399998047
7.38,206.16622000009892,60.15459999993966,42.108219999980435
7.390000000000001,206.72418000009927,60.31739999993927,42.2221799999804
7.4,207.28289400009962,60.480419999938874,42.33629399998036
7.41,207.84236200009997,60.64365999993848,42.45056199998033
7.42,208.40258400010032,60.80711999993808,42.5649839999803
7.43,208.96356000010067,60.97079999993768,42.67955999998027
7.44,209.52529000010102,61.13469999993728,42.79428999998024
7.45,210.08777400010138,61.29881999993688,42.90917399998022
7.46,210.65101200010173,61.46315999993648,43.024211999980196
7.47,211.21500400010208,61.627719999936076,43.139403999980175
7.48,211.77975000010244,61.79249999993567,43.254749999980156
7.49,212.3452500001028,61.957499999935266,43.37024999998014
7.5,212.91150400010315,62.12271999993486,43.485903999980124
7.51,213.4785120001035,62.28815999993445,43.60171199998011
7.5200000000000005,214.04627400010386,62.45381999993404,43.7176739999801
7.53,214.61479000010422,62.61969999993363,43.83378999998009
7.54,215.18406000010458,62.78579999993322,43.950059999980084
7.55,215.75408400010494,62.952119999932805,44.06648399998008
7.5600000000000005,216.3248620001053,63.11865999993239,44.183061999980076
7.57,216.89639400010566,63.285419999931975,44.299793999980075
7.58,217.46868000010602,63.45239999993156,44.416679999980076
7.59,218.04172000010638,63.61959999993114,44.53371999998008
7.6000000000000005,218.61551400010674,63.78701999993072,44.650913999980084
7.61,219.1900620001071,63.9546599999303,44.76826199998009
7.62,219.76536400010747,64.12251999992988,44.8857639999801
7.63,220.34142000010783,64.29059999992946,45.00341999998011
7.640000000000001,220.9182300001082,64.45889999992903,45.12122999998012
7.65,221.49579400010856,64.6274199999286,45.23919399998014
7.66,222.07411200010893,64.79615999992818,45.357311999980155
7.67,222.6531840001093,64.96511999992775,45.475583999980174
7.68,223.23301000010966,65.13429999992732,45.594009999980194
7.69,223.81359000011003,65.30369999992689,45.71258999998022
7.7,224.3949240001104,65.47331999992646,45.83132399998024
7.71,224.97701200011076,65.64315999992603,45.95021199998027
7.72,225.55985400011113,65.8132199999256,46.0692539999803
7.73,226.1434500001115,65.98349999992516,46.18844999998033
7.74,226.72780000011187,66.15399999992472,46.30779999998036
7.75,227.31290400011224,66.32471999992428,46.427303999980396
7.76,227.8987620001126,66.49565999992384,46.54696199998043
7.7700000000000005,228.48537400011298,66.6668199999234,46.66677399998047
7.78,229.07274000011336,66.83819999992296,46.78673999998051
7.79,229.66086000011373,67.00979999992252,46.906859999980554
7.8,230.2497340001141,67.18161999992208,47.0271339999806
7.8100000000000005,230.83936200011448,67.35365999992163,47.147561999980645
7.82,231.42974400011485,67.52591999992119,47.268143999980694
7.83,232.02088000011523,67.69839999992074,47.388879999980745
7.84,232.6127700001156,67.87109999992029,47.5097699999808
7.8500000000000005,233.20541400011598,68.04401999991984,47.63081399998085
7.86,233.79881200011636,68.21715999991939,47.75201199998091
7.87,234.39296400011673,68.39051999991894,47.87336399998097
7.88,234.9878700001171,68.56409999991848,47.99486999998103
7.890000000000001,235.5835300001175,68.73789999991803,48.11652999998109
7.9,236.17994400011787,68.91191999991757,48.238343999981154
7.91,236.77711200011825,69.08615999991711,48.36031199998122
7.92,237.37503400011863,69.26061999991666,48.48243399998129
7.930000000000001,237.973710000119,69.4352999999162,48.60470999998136
7.94,238.5731400001194,69.61019999991574,48.72713999998143
7.95,239.17332400011978,69.78531999991527,48.84972399998151
7.96,239.77426200012016,69.96065999991481,48.97246199998158
7.97,240.37595400012054,70.13621999991435,49.09535399998166
7.98,240.97840000012093,70.31199999991388,49.21839999998174
7.99,241.5816000001213,70.48799999991341,49.341599999981824
8,242.1855540001217,70.66421999991294,49.46495399998191
8.01,242.79026200012208,70.84065999991248,49.588461999981995
8.02,243.39572400012247,71.017319999912,49.71212399998208
8.03,244.00194000012286,71.19419999991153,49.83593999998217
8.040000000000001,244.60891000012325,71.37129999991106,49.959909999982266
8.05,245.21663400012363,71.54861999991058,50.08403399998236
8.06,245.82511200012402,71.72615999991011,50.208311999982456
8.07,246.4343440001244,71.90391999990963,50.332743999982554
8.08,247.0443300001248,72.08189999990915,50.457329999982655
8.09,247.6550700001252,72.26009999990868,50.58206999998276
8.1,248.26656400012558,72.4385199999082,50.70696399998286
8.11,248.87881200012598,72.61715999990771,50.83201199998297
8.120000000000001,249.49181400012637,72.79601999990723,50.957213999983075
8.13,250.10557000012676,72.97509999990675,51.082569999983185
8.14,250.72008000012715,73.15439999990626,51.2080799999833
8.15,251.33534400012755,73.33391999990577,51.33374399998341
8.16,251.95136200012794,73.51365999990529,51.45956199998353
8.17,252.56813400012834,73.6936199999048,51.585533999983646
8.18,253.18566000012873,73.8737999999043,51.711659999983766
8.19,253.80394000012913,74.05419999990382,51.83793999998389
8.2,254.42297400012953,74.23481999990332,51.96437399998401
8.21,255.04276200012993,74.41565999990283,52.09096199998414
8.22,255.66330400013032,74.59671999990233,52.217703999984266
8.23,256.2846000001307,74.77799999990184,52.344599999984396
8.24,256.90665000013104,74.95949999990134,52.47164999998453
8.25,257.52945400013135,75.14121999990084,52.59885399998466
8.26,258.15301200013164,75.32315999990034,52.7262119999848
8.27,258.7773240001319,75.50531999989984,52.853723999984936
8.28,259.40239000013213,75.68769999989934,52.981389999985076
8.290000000000001,260.02821000013233,75.87029999989883,53.10920999998522
8.3,260.6547840001325,76.05311999989833,53.23718399998536
8.31,261.28211200013266,76.23615999989782,53.36531199998551
8.32,261.9101940001328,76.41941999989731,53.493593999985656
8.33,262.53903000013287,76.6028999998968,53.622029999985806
8.34,263.16862000013293,76.7865999998963,53.75061999998596
8.35,263.79896400013297,76.97051999989579,53.87936399998611
8.36,264.430062000133,77.15465999989527,54.00826199998627
8.370000000000001,265.06191400013296,77.33901999989476,54.137313999986425
8.38,265.6945200001329,77.52359999989424,54.266519999986585
8.39,266.32788000013284,77.70839999989373,54.39587999998675
8.4,266.96199400013273,77.89341999989321,54.52539399998691
8.41,267.5968620001326,78.0786599998927,54.655061999987076
8.42,268.23248400013244,78.26411999989217,54.784883999987244
8.43,268.86886000013226,78.44979999989165,54.914859999987414
8.44,269.50599000013204,78.63569999989113,55.044989999987585
8.45,270.1438740001318,78.82181999989061,55.17527399998776
8.46,270.78251200013153,79.00815999989008,55.305711999987935
8.47,271.42190400013124,79.19471999988956,55.43630399998811
8.48,272.0620500001309,79.38149999988903,55.56704999998829
8.49,272.70295000013056,79.5684999998885,55.697949999988474
8.5,273.3446040001302,79.75571999988797,55.82900399998866
8.51,273.98701200012977,79.94315999988744,55.96021199998884
8.52,274.63017400012933,80.13081999988691,56.09157399998903
8.53,275.27409000012887,80.31869999988638,56.22308999998922
8.540000000000001,275.9187600001284,80.50679999988584,56.35475999998941
8.55,276.56418400012785,80.6951199998853,56.486583999989605
8.56,277.2103620001273,80.88365999988477,56.6185619999898
8.57,277.8572940001267,81.07241999988423,56.75069399999
8.58,278.5049800001261,81.2613999998837,56.8829799999902
8.59,279.1534200001255,81.45059999988315,57.0154199999904
8.6,279.80261400012483,81.64001999988261,57.1480139999906
8.61,280.45256200012415,81.82965999988207,57.28076199999081
8.620000000000001,281.10326400012343,82.01951999988152,57.413663999991016
8.63,281.7547200001227,82.20959999988098,57.546719999991225
8.64,282.4069300001219,82.39989999988043,57.67992999999144
8.65,283.0598940001211,82.59041999987988,57.81329399999165
8.66,283.7136120001203,82.78115999987934,57.946811999991866
8.67,284.36808400011944,82.97211999987879,58.08048399999208
8.68,285.02331000011856,83.16329999987823,58.2143099999923
8.69,285.67929000011765,83.35469999987768,58.348289999992524
8.700000000000001,286.3360240001167,83.54631999987713,58.48242399999275
8.71,286.99351200011574,83.73815999987657,58.61671199999297
8.72,287.65175400011475,83.93021999987602,58.7511539999932
8.73,288.3107500001137,84.12249999987546,58.88574999999343
8.74,288.9705000001127,84.3149999998749,59.02049999999366
8.75,289.6310040001116,84.50771999987434,59.155403999993894
8.76,290.2922620001105,84.70065999987378,59.29046199999413
8.77,290.95427400010936,84.89381999987322,59.425673999994366
8.78,291.6170400001082,85.08719999987265,59.561039999994605
8.790000000000001,292.280560000107,85.28079999987209,59.69655999999485
8.8,292.9448340001058,85.47461999987152,59.83223399999509
8.81,293.60986200010456,85.66865999987095,59.968061999995335
8.82,294.2756440001033,85.86291999987039,60.10404399999558
8.83,294.942180000102,86.05739999986982,60.24017999999583
8.84,295.60947000010066,86.25209999986924,60.37646999999608
8.85,296.2775140000993,86.44701999986867,60.512913999996336
8.86,296.9463120000979,86.6421599998681,60.64951199999659
8.870000000000001,297.6158640000965,86.83751999986752,60.78626399999685
8.88,298.28617000009507,87.03309999986695,60.92316999999711
8.89,298.9572300000936,87.22889999986637,61.06022999999737
8.9,299.6290440000921,87.42491999986579,61.19744399999763
8.91,300.3016120000906,87.62115999986521,61.334811999997896
8.92,300.97493400008904,87.81761999986463,61.47233399999816
8.93,301.64901000008746,88.01429999986405,61.61000999999843
8.94,302.32384000008585,88.21119999986347,61.7478399999987
8.950000000000001,302.9994240000842,88.40831999986288,61.885823999998976
8.96,303.67576200008256,88.6056599998623,62.02396199999925
8.97,304.35285400008087,88.80321999986171,62.16225399999953
8.98,305.03070000007915,89.00099999986112,62.30069999999981
8.99,305.7093000000774,89.19899999986053,62.43930000000009
9,306.38865400007563,89.39721999985994,62.57805400000037
9.01,307.06876200007383,89.59565999985935,62.716962000000656
9.02,307.749624000072,89.79431999985876,62.85602400000094
9.03,308.43124000007015,89.99319999985816,62.99524000000123
9.040000000000001,309.11361000006826,90.19229999985757,63.13461000000152
9.05,309.79673400006635,90.39161999985697,63.274134000001816
9.06,310.4806120000644,90.59115999985637,63.41381200000211
9.07,311.16524400006244,90.79091999985577,63.55364400000241
9.08,311.85063000006045,90.99089999985517,63.693630000002706
9.09,312.5367700000584,91.19109999985457,63.83377000000301
9.1,313.2236640000564,91.39151999985397,63.97406400000331
9.11,313.9113120000543,91.59215999985337,64.11451200000361
9.120000000000001,314.5997140000522,91.79301999985276,64.25511400000391
9.13,315.28887000005005,91.99409999985215,64.39587000000421
9.14,315.9787800000479,92.19539999985155,64.5367800000045
9.15,316.6694440000457,92.39691999985094,64.67784400000478
9.16,317.3608620000435,92.59865999985033,64.81906200000506
9.17,318.05303400004124,92.80061999984972,64.96043400000534
9.18,318.74596000003896,93.0027999998491,65.1019600000056
9.19,319.43964000003666,93.20519999984849,65.24364000000587
9.200000000000001,320.13407400003433,93.40781999984787,65.38547400000613
9.21,320.829262000032,93.61065999984726,65.52746200000638
9.22,321.5252040000296,93.81371999984664,65.66960400000663
9.23,322.2219000000272,94.01699999984602,65.81190000000687
9.24,322.91935000002474,94.2204999998454,65.95435000000711
9.25,323.61755400002227,94.42421999984478,66.09695400000734
9.26,324.31651200001977,94.62815999984416,66.23971200000757
9.27,325.01622400001725,94.83231999984353,66.3826240000078
9.28,325.7166900000147,95.03669999984291,66.52569000000801
9.290000000000001,326.4179100000121,95.24129999984228,66.66891000000822
9.3,327.1198840000095,95.44611999984166,66.81228400000843
9.31,327.82261200000687,95.65115999984103,66.95581200000863
9.32,328.5260940000042,95.8564199998404,67.09949400000883
9.33,329.2303300000015,96.06189999983977,67.24333000000902
9.34,329.9353199999988,96.26759999983913,67.38732000000921
9.35,330.64106399999605,96.4735199998385,67.5314640000094
9.36,331.3475619999933,96.67965999983787,67.67576200000957
9.370000000000001,332.0548139999905,96.88601999983723,67.82021400000974
9.38,332.76281999998764,97.0925999998366,67.96482000000991
9.39,333.4715799999848,97.29939999983596,68.10958000001007
9.4,334.1810939999819,97.50641999983532,68.25449400001023
9.41,334.891361999979,97.71365999983468,68.39956200001038
9.42,335.60238399997604,97.92111999983403,68.54478400001052
9.43,336.31415999997307,98.12879999983339,68.69016000001066
9.44,337.0266899999701,98.33669999983275,68.8356900000108
9.450000000000001,337.73997399996705,98.5448199998321,68.98137400001093
9.46,338.454011999964,98.75315999983145,69.12721200001106
9.47,339.1688039999609,98.9617199998308,69.27320400001118
9.48,339.8843499999578,99.17049999983016,69.41935000001129
9.49,340.60064999995467,99.3794999998295,69.5656500000114
9.5,341.3177039999515,99.58871999982885,69.71210400001151
9.51,342.0355119999483,99.7981599998282,69.85871200001161
9.52,342.7540739999451,100.00781999982755,70.0054740000117
9.53,343.47338999994184,100.21769999982689,70.15239000001179
9.540000000000001,344.19345999993857,100.42779999982623,70.29946000001188
9.55,344.91428399993526,100.63811999982558,70.44668400001196
9.56,345.63586199993193,100.84865999982492,70.59406200001203
9.57,346.3581939999286,101.05941999982426,70.7415940000121
9.58,347.0812799999252,101.2703999998236,70.88928000001216
9.59,347.80511999992177,101.48159999982293,71.03712000001222
9.6,348.52971399991833,101.69301999982227,71.18511400001228
9.61,349.25506199991486,101.9046599998216,71.33326200001233
9.620000000000001,349.98116399991136,102.11651999982094,71.48156400001237
