time,x,y
4.39,73.1530800000228,21.344400000002494
4.4,73.48559400002296,21.441420000002466
4.41,73.81886200002312,21.538660000002437
4.42,74.15288400002328,21.636120000002407
4.43,74.48766000002344,21.733800000002375
4.44,74.8231900000236,21.831700000002343
4.45,75.15947400002376,21.92982000000231
4.46,75.49651200002393,22.028160000002273
4.47,75.83430400002409,22.126720000002237
4.48,76.17285000002425,22.2255000000022
4.49,76.51215000002442,22.32450000000216
4.5,76.85220400002459,22.42372000000212
4.51,77.19301200002475,22.52316000000208
4.5200000000000005,77.53457400002492,22.622820000002037
4.53,77.87689000002509,22.722700000001993
4.54,78.21996000002525,22.822800000001948
4.55,78.56378400002542,22.9231200000019
4.5600000000000005,78.90836200002559,23.023660000001854
4.57,79.25369400002576,23.124420000001805
4.58,79.59978000002593,23.225400000001756
4.59,79.9466200000261,23.326600000001704
4.6000000000000005,80.29421400002627,23.428020000001652
4.61,80.64256200002644,23.5296600000016
4.62,80.99166400002662,23.631520000001544
4.63,81.34152000002679,23.733600000001488
4.64,81.69213000002696,23.83590000000143
4.65,82.04349400002714,23.938420000001372
4.66,82.39561200002731,24.041160000001312
4.67,82.74848400002749,24.14412000000125
4.68,83.10211000002766,24.24730000000119
4.69,83.45649000002784,24.350700000001126
4.7,83.81162400002802,24.45432000000106
4.71,84.1675120000282,24.558160000000996
4.72,84.52415400002837,24.66222000000093
4.73,84.88155000002855,24.76650000000086
4.74,85.23970000002873,24.87100000000079
4.75,85.59860400002891,24.97572000000072
4.76,85.9582620000291,25.08066000000065
4.7700000000000005,86.31867400002928,25.185820000000575
4.78,86.67984000002946,25.2912000000005
4.79,87.04176000002964,25.396800000000425
4.8,87.40443400002982,25.50262000000035
4.8100000000000005,87.76786200003001,25.60866000000027
4.82,88.13204400003019,25.71492000000019
4.83,88.49698000003038,25.82140000000011
4.84,88.86267000003056,25.92810000000003
4.8500000000000005,89.22911400003075,26.035019999999946
4.86,89.59631200003093,26.142159999999862
4.87,89.96426400003112,26.249519999999777
4.88,90.33297000003131,26.35709999999969
4.89,90.7024300000315,26.464899999999602
4.9,91.07264400003169,26.572919999999513
4.91,91.44361200003188,26.681159999999423
4.92,91.81533400003207,26.78961999999933
4.93,92.18781000003226,26.89829999999924
4.94,92.56104000003245,27.007199999999145
4.95,92.93502400003264,27.11631999999905
4.96,93.30976200003283,27.225659999998953
4.97,93.68525400003303,27.335219999998856
4.98,94.06150000003322,27.444999999998757
4.99,94.43850000003341,27.554999999998657
5,94.81625400003361,27.665219999998556
5.01,95.1947620000338,27.775659999998453
5.0200000000000005,95.574024000034,27.88631999999835
5.03,95.9540400000342,27.997199999998244
5.04,96.3348100000344,28.108299999998138
5.05,96.71633400003459,28.21961999999803
5.0600000000000005,97.09861200003479,28.331159999997922
5.07,97.48164400003499,28.442919999997812
5.08,97.86543000003519,28.5548999999977
5.09,98.24997000003539,28.66709999999759
5.1000000000000005,98.63526400003559,28.779519999997476
5.11,99.02131200003579,28.89215999999736
5.12,99.408114000036,29.005019999997245
5.13,99.7956700000362,29.118099999997128
5.14,100.1839800000364,29.23139999999701
5.15,100.5730440000366,29.34491999999689
5.16,100.96286200003681,29.45865999999677
5.17,101.35343400003701,29.572619999996647
5.18,101.74476000003722,29.686799999996524
5.19,102.13684000003742,29.8011999999964
5.2,102.52967400003763,29.915819999996273
5.21,102.92326200003784,30.030659999996146
5.22,103.31760400003805,30.145719999996018
5.23,103.71270000003825,30.26099999999589
5.24,104.10855000003846,30.376499999995758
5.25,104.50515400003867,30.492219999995626
5.26,104.90251200003888,30.608159999995493
5.2700000000000005,105.3006240000391,30.72431999999536
5.28,105.6994900000393,30.840699999995223
5.29,106.09911000003952,30.957299999995087
5.3,106.49948400003973,31.07411999999495
5.3100000000000005,106.90061200003994,31.19115999999481
5.32,107.30249400004016,31.30841999999467
5.33,107.70513000004037,31.425899999994527
5.34,108.10852000004058,31.543599999994385
5.3500000000000005,108.5126640000408,31.66151999999424
5.36,108.91756200004102,31.779659999994095
5.37,109.32321400004123,31.89801999999395
5.38,109.72962000004145,32.0165999999938
5.39,110.13678000004167,32.13539999999365
5.4,110.54469400004189,32.2544199999935
5.41,110.9533620000421,32.37365999999335
5.42,111.36278400004232,32.4931199999932
5.43,111.77296000004254,32.612799999993044
5.44,112.18389000004277,32.73269999999289
5.45,112.59557400004299,32.85281999999273
5.46,113.00801200004321,32.973159999992575
5.47,113.42120400004343,33.093719999992416
5.48,113.83515000004365,33.214499999992256
5.49,114.24985000004388,33.335499999992095
5.5,114.6653040000441,33.45671999999193
5.51,115.08151200004433,33.57815999999177
5.5200000000000005,115.49847400004455,33.699819999991604
5.53,115.91619000004478,33.82169999999144
5.54,116.334660000045,33.94379999999127
5.55,116.75388400004523,34.0661199999911
5.5600000000000005,117.17386200004546,34.18865999999093
5.57,117.59459400004569,34.31141999999076
5.58,118.01608000004592,34.43439999999059
5.59,118.43832000004615,34.557599999990416
